id,CustomerID,BranchID,ProductID,Date,Time,Quantity,TotalAmount
6099,667,110,102,5/28/2020,17:16:23,1.7,19.125
6100,692,121,106,4/13/2020,21:01:55,1.59,21.1152
6101,455,111,112,11/22/2020,15:06:22,2.26,33.2672
6102,517,105,103,11/25/2020,17:28:04,2.23,29.0569
6103,374,117,111,9/27/2020,20:08:46,0.95,7.1535
6104,570,132,112,8/1/2020,21:52:17,1.99,29.2928
6105,304,120,105,8/20/2020,16:52:38,2.23,32.112
6106,276,113,116,8/20/2020,21:44:41,1.17,9.3834
6107,613,101,119,10/28/2020,20:13:34,1.91,23.9323
6108,668,117,111,11/23/2020,13:29:25,1.56,11.7468
6109,229,116,105,3/11/2020,15:12:48,1.22,17.568
6110,979,130,107,3/17/2020,18:22:18,1.43,12.1121
6111,599,124,108,8/9/2020,15:23:20,0.9,8.262
6112,313,104,108,1/13/2020,11:52:49,2.12,19.4616
6113,1054,102,111,4/14/2020,16:26:00,2.3,17.319
6114,292,119,108,8/15/2020,17:27:38,0.52,4.7736
6115,459,135,108,5/15/2020,14:42:12,1.6,14.688
6116,151,103,119,7/3/2020,18:29:12,1.76,22.0528
6117,233,126,109,6/7/2020,18:26:06,0.64,5.1648
6118,850,120,109,5/13/2020,12:16:30,1.68,13.5576
6119,696,134,101,3/29/2020,15:07:06,1.47,13.1271
6120,264,136,104,2/20/2020,12:39:22,0.59,6.3425
6121,862,119,115,5/1/2020,21:10:58,1.4,12.292
6122,212,104,112,9/30/2020,18:23:06,0.97,14.2784
6123,884,133,112,1/9/2020,11:19:06,1.85,27.232
6124,782,124,104,11/13/2020,18:41:29,1.12,12.04
6125,386,120,102,2/8/2020,12:17:48,1.65,18.5625
6126,999,119,107,11/8/2020,11:44:05,1.78,15.0766
6127,710,138,107,9/16/2020,18:21:40,1.85,15.6695
6128,516,114,114,6/2/2020,12:00:51,2.29,32.7699
6129,336,103,113,12/15/2020,13:57:17,1.2,12.072
6130,690,132,115,7/28/2020,11:06:16,1.5,13.17
6131,116,113,110,5/1/2020,14:48:25,2.13,28.9893
6132,666,116,107,10/5/2020,13:32:06,1.34,11.3498
6133,932,109,106,3/23/2020,14:27:58,0.81,10.7568
6134,579,108,107,1/22/2020,21:03:15,1.18,9.9946
6135,575,110,106,3/6/2020,11:16:39,0.51,6.7728
6136,322,104,103,6/29/2020,17:04:53,2.25,29.3175
6137,129,100,103,10/28/2020,11:02:25,0.61,7.9483
6138,1002,102,109,6/20/2020,15:05:33,1.35,10.8945
6139,857,121,117,6/12/2020,12:51:43,2.15,32.4865
6140,265,117,108,7/14/2020,11:26:43,0.58,5.3244
6141,172,124,101,12/28/2020,20:52:37,1.4,12.502
6142,812,118,114,6/29/2020,19:07:47,1.34,19.1754
6143,789,128,115,10/29/2020,13:16:50,1.37,12.0286
6144,1098,134,119,7/31/2020,13:05:49,0.66,8.2698
6145,537,124,103,8/24/2020,13:27:48,1.1,14.333
6146,362,105,107,6/22/2020,20:22:50,1.32,11.1804
6147,1089,127,105,11/11/2020,11:36:43,2.02,29.088
6148,356,124,117,3/22/2020,11:43:54,0.56,8.4616
6149,108,114,115,7/17/2020,15:00:01,2.22,19.4916
6150,489,138,101,8/9/2020,17:13:44,1.57,14.0201
6151,849,115,109,11/5/2020,21:46:53,1.56,12.5892
6152,819,139,115,11/8/2020,14:14:12,0.8,7.024
6153,223,103,107,11/1/2020,19:11:14,0.6,5.082
6154,923,116,100,10/25/2020,15:28:17,2.23,30.551
6155,1073,106,102,11/12/2020,15:36:40,1.76,19.8
6156,479,111,113,8/9/2020,15:02:07,0.3,3.018
6157,447,122,111,11/5/2020,19:13:43,1.58,11.8974
6158,121,108,103,8/13/2020,21:19:07,0.44,5.7332
6159,118,126,119,11/19/2020,21:45:15,0.37,4.6361
6160,253,115,106,2/16/2020,17:19:35,0.91,12.0848
6161,993,110,119,9/24/2020,18:52:06,2.11,26.4383
6162,637,135,117,2/8/2020,14:43:59,1.82,27.5002
6163,582,120,116,1/5/2020,14:39:29,1.48,11.8696
6164,866,110,111,8/10/2020,21:46:58,2.16,16.2648
6165,674,103,101,6/9/2020,20:33:10,0.9,8.037
6166,1010,119,106,10/19/2020,13:17:48,2.28,30.2784
6167,719,115,116,9/2/2020,12:45:42,0.91,7.2982
6168,538,139,109,10/9/2020,17:02:41,1.66,13.3962
6169,577,127,113,10/18/2020,14:15:35,0.84,8.4504
6170,928,128,118,3/24/2020,18:21:08,1.33,19.4313
6171,339,110,101,7/27/2020,12:55:51,1.31,11.6983
6172,1073,137,103,6/9/2020,15:10:08,0.96,12.5088
6173,208,112,109,1/7/2020,16:48:36,1.04,8.3928
6174,868,116,103,11/26/2020,17:06:56,0.53,6.9059
6175,197,112,100,9/9/2020,19:12:10,1.71,23.427
6176,1000,111,103,2/7/2020,13:22:55,0.36,4.6908
6177,518,101,100,7/28/2020,16:05:39,1.11,15.207
6178,501,103,116,9/19/2020,13:14:12,0.55,4.411
6179,1038,108,112,7/23/2020,17:42:34,0.44,6.4768
6180,1078,116,118,8/15/2020,21:50:32,0.92,13.4412
6181,412,128,112,10/12/2020,19:09:03,1.96,28.8512
6182,557,137,110,1/9/2020,12:11:02,1.17,15.9237
6183,901,116,101,7/11/2020,18:18:24,0.89,7.9477
6184,547,116,102,5/13/2020,11:39:24,0.97,10.9125
6185,274,108,111,3/19/2020,17:40:13,1.96,14.7588
6186,935,103,107,9/6/2020,18:10:51,1.1,9.317
6187,232,119,103,12/6/2020,21:57:11,1.87,24.3661
6188,117,123,104,3/19/2020,18:34:22,1.13,12.1475
6189,745,129,108,6/5/2020,18:41:43,1.65,15.147
6190,924,139,103,11/29/2020,11:44:47,0.86,11.2058
6191,661,138,104,12/21/2020,12:54:21,0.5,5.375
6192,1049,123,118,7/11/2020,20:33:10,1.24,18.1164
6193,958,108,106,7/26/2020,13:22:47,1.58,20.9824
6194,237,102,119,10/24/2020,12:29:22,1.31,16.4143
6195,1006,105,114,11/4/2020,17:55:39,0.75,10.7325
6196,885,110,107,8/23/2020,13:21:03,1.15,9.7405
6197,148,103,117,1/17/2020,14:45:41,2.2,33.242
6198,397,102,113,10/16/2020,18:33:18,1.3,13.078
6199,766,106,114,5/7/2020,16:42:40,2.16,30.9096
6200,193,101,114,7/30/2020,19:09:51,0.91,13.0221
6201,761,115,104,2/2/2020,18:53:20,1.63,17.5225
6202,111,117,110,7/22/2020,17:25:57,0.69,9.3909
6203,252,138,114,9/23/2020,21:37:58,1.68,24.0408
6204,284,107,115,12/3/2020,19:21:27,1.78,15.6284
6205,348,130,109,8/26/2020,11:51:55,0.33,2.6631
6206,877,123,110,7/19/2020,11:51:30,1.13,15.3793
6207,337,109,108,8/19/2020,16:53:40,0.8,7.344
6208,637,107,112,12/9/2020,17:02:09,0.66,9.7152
6209,274,119,103,2/2/2020,15:12:13,1.33,17.3299
6210,757,126,110,6/30/2020,15:09:00,0.79,10.7519
6211,430,109,108,3/25/2020,16:36:31,0.75,6.885
6212,207,114,119,4/11/2020,17:54:51,1.95,24.4335
6213,490,135,104,10/8/2020,19:25:13,2.06,22.145
6214,651,102,117,4/21/2020,14:00:53,1.66,25.0826
6215,475,139,117,1/10/2020,14:36:28,0.56,8.4616
6216,840,106,102,10/12/2020,12:14:41,1.67,18.7875
6217,523,139,108,5/26/2020,17:12:56,1.93,17.7174
6218,897,112,119,10/6/2020,18:44:14,0.42,5.2626
6219,858,107,109,10/23/2020,12:39:27,1.48,11.9436
6220,264,115,106,6/5/2020,14:41:34,0.55,7.304
6221,103,106,111,2/23/2020,19:17:57,1.17,8.8101
6222,420,116,110,2/8/2020,20:23:58,0.57,7.7577
6223,1039,109,108,1/17/2020,14:48:10,0.88,8.0784
6224,661,136,101,5/15/2020,11:43:05,0.82,7.3226
6225,848,136,101,6/24/2020,21:22:34,1.58,14.1094
6226,513,126,104,11/11/2020,18:14:05,1.72,18.49
6227,1010,123,100,9/19/2020,14:02:28,0.86,11.782
6228,569,109,112,12/3/2020,14:44:00,1.6,23.552
6229,724,104,101,9/18/2020,20:31:59,2.25,20.0925
6230,858,129,109,2/10/2020,13:25:14,0.55,4.4385
6231,766,133,101,12/11/2020,21:11:54,1.35,12.0555
6232,448,137,117,6/26/2020,20:24:28,0.95,14.3545
6233,532,138,111,5/26/2020,19:35:25,1.88,14.1564
6234,941,105,100,6/29/2020,14:02:53,1.83,25.071
6235,530,122,117,9/11/2020,20:01:12,1.9,28.709
6236,872,136,119,4/29/2020,20:35:48,1.06,13.2818
6237,1059,114,107,9/7/2020,13:46:17,1.63,13.8061
6238,907,126,119,8/22/2020,15:50:28,2.26,28.3178
6239,422,108,117,4/11/2020,18:54:49,2.16,32.6376
6240,348,109,116,8/20/2020,17:54:23,1.27,10.1854
6241,166,113,104,2/12/2020,14:00:11,1.34,14.405
6242,697,117,110,11/13/2020,20:28:15,1.72,23.4092
6243,868,115,119,3/17/2020,12:06:17,0.89,11.1517
6244,149,106,100,9/18/2020,11:36:20,0.44,6.028
6245,671,119,105,12/13/2020,15:41:06,0.95,13.68
6246,783,130,110,9/3/2020,18:08:53,0.44,5.9884
6247,404,104,110,10/24/2020,16:16:50,0.85,11.5685
6248,785,104,102,9/29/2020,13:56:42,0.95,10.6875
6249,940,120,115,7/15/2020,21:59:51,1.77,15.5406
6250,217,106,105,1/20/2020,21:57:27,2.12,30.528
6251,162,130,111,5/28/2020,19:40:32,2.07,15.5871
6252,414,139,104,8/4/2020,21:30:00,0.31,3.3325
6253,146,131,116,6/25/2020,15:03:35,0.57,4.5714
6254,163,109,108,10/17/2020,17:11:22,0.36,3.3048
6255,219,139,118,3/11/2020,12:20:21,0.91,13.2951
6256,971,121,115,1/14/2020,20:12:15,1.92,16.8576
6257,667,125,114,1/21/2020,20:45:53,0.31,4.4361
6258,454,110,111,3/15/2020,17:22:37,1.19,8.9607
6259,437,113,105,10/31/2020,12:18:19,0.45,6.48
6260,998,130,102,10/5/2020,13:28:12,0.9,10.125
6261,262,129,117,1/20/2020,11:39:30,2.06,31.1266
6262,191,132,106,9/27/2020,12:13:39,1.19,15.8032
6263,513,129,100,10/8/2020,16:02:26,0.55,7.535
6264,690,116,114,9/6/2020,12:35:16,0.38,5.4378
6265,713,135,115,10/8/2020,16:48:11,0.43,3.7754
6266,166,121,102,6/1/2020,17:18:51,2.03,22.8375
6267,863,132,112,12/23/2020,19:49:09,0.8,11.776
6268,877,109,118,5/2/2020,18:50:50,1.56,22.7916
6269,1018,106,109,5/21/2020,14:11:49,0.9,7.263
6270,591,103,101,8/17/2020,21:48:20,1.89,16.8777
6271,415,108,113,9/6/2020,15:01:46,0.53,5.3318
6272,497,132,115,11/10/2020,19:24:17,1.86,16.3308
6273,337,131,110,3/25/2020,13:06:01,2.27,30.8947
6274,1018,117,109,1/13/2020,11:12:45,0.44,3.5508
6275,771,114,113,12/18/2020,21:04:45,0.43,4.3258
6276,172,131,114,7/29/2020,21:00:59,1.14,16.3134
6277,1037,104,117,5/15/2020,18:21:34,0.93,14.0523
6278,448,129,119,10/18/2020,12:48:36,1.11,13.9083
6279,379,102,112,12/26/2020,15:51:34,0.82,12.0704
6280,1033,117,108,5/5/2020,14:51:12,0.39,3.5802
6281,439,135,112,2/28/2020,20:03:08,1.9,27.968
6282,673,112,107,2/4/2020,21:03:14,0.55,4.6585
6283,582,114,112,12/10/2020,15:15:32,2.03,29.8816
6284,562,129,110,6/9/2020,16:19:24,0.94,12.7934
6285,528,113,105,12/10/2020,13:08:02,1.47,21.168
6286,294,119,103,1/21/2020,19:53:51,0.38,4.9514
6287,1031,121,112,1/20/2020,12:00:23,1.62,23.8464
6288,209,125,107,2/23/2020,18:05:58,2.14,18.1258
6289,992,132,111,10/23/2020,17:35:17,1.67,12.5751
6290,184,130,108,1/27/2020,19:03:39,1.79,16.4322
6291,110,100,108,1/14/2020,13:53:54,1.86,17.0748
6292,208,121,108,6/20/2020,19:40:43,0.88,8.0784
6293,484,102,108,6/13/2020,15:06:36,1.8,16.524
6294,857,126,109,5/14/2020,14:23:20,1.89,15.2523
6295,836,123,119,1/18/2020,18:23:59,1.94,24.3082
6296,563,111,101,12/17/2020,14:06:46,0.34,3.0362
6297,535,118,118,10/3/2020,17:09:55,0.61,8.9121
6298,461,139,102,1/2/2020,14:18:31,1.67,18.7875
6299,908,105,115,11/4/2020,17:13:34,2.15,18.877
6300,102,111,106,12/18/2020,20:29:32,0.3,3.984
6301,338,130,115,7/23/2020,18:40:34,1.38,12.1164
6302,119,106,101,6/14/2020,11:03:51,2.07,18.4851
6303,756,116,104,3/30/2020,21:20:18,1.69,18.1675
6304,636,125,107,10/18/2020,21:51:19,0.77,6.5219
6305,471,137,104,8/8/2020,11:57:23,0.38,4.085
6306,325,124,115,7/7/2020,11:52:41,0.82,7.1996
6307,652,108,109,5/28/2020,16:08:57,1.6,12.912
6308,369,127,100,1/12/2020,16:48:01,1.55,21.235
6309,557,100,116,7/6/2020,17:05:08,0.39,3.1278
6310,439,101,107,10/15/2020,19:33:57,0.45,3.8115
6311,861,134,102,8/17/2020,17:34:35,1.78,20.025
6312,932,129,108,3/28/2020,16:23:05,2.12,19.4616
6313,847,137,114,11/19/2020,13:22:56,0.62,8.8722
6314,750,117,104,2/9/2020,13:47:25,1.11,11.9325
6315,420,120,117,3/16/2020,15:57:43,0.63,9.5193
6316,999,136,113,7/18/2020,11:26:52,0.71,7.1426
6317,1030,110,105,1/31/2020,21:20:13,2.17,31.248
6318,824,106,118,12/28/2020,13:28:18,2.17,31.7037
6319,463,110,105,9/18/2020,11:58:27,0.85,12.24
6320,862,108,107,7/24/2020,17:58:03,1.03,8.7241
6321,1025,111,108,10/5/2020,20:48:23,0.54,4.9572
6322,282,137,105,9/14/2020,15:22:49,0.52,7.488
6323,472,101,119,1/4/2020,11:22:31,0.37,4.6361
6324,249,108,101,3/17/2020,18:21:43,1.88,16.7884
6325,256,107,109,6/9/2020,14:35:33,1.69,13.6383
6326,581,122,119,4/29/2020,19:49:00,1.58,19.7974
6327,826,116,103,1/2/2020,15:22:12,1.22,15.8966
6328,417,134,111,1/21/2020,20:12:10,1,7.53
6329,405,117,116,8/26/2020,18:47:22,1.83,14.6766
6330,238,110,111,8/24/2020,16:44:46,1.19,8.9607
6331,509,105,112,12/15/2020,18:20:10,1.87,27.5264
6332,440,106,114,2/16/2020,21:12:34,1.9,27.189
6333,866,113,112,6/20/2020,19:15:32,2.25,33.12
6334,333,118,119,5/1/2020,13:04:37,1.93,24.1829
6335,106,137,101,9/3/2020,14:07:14,1.46,13.0378
6336,1012,115,117,7/20/2020,20:05:28,1.97,29.7667
6337,791,135,103,4/28/2020,15:31:35,1.85,24.1055
6338,526,119,102,2/22/2020,21:01:55,2.28,25.65
6339,855,108,102,9/9/2020,11:59:14,0.68,7.65
6340,902,115,113,10/13/2020,21:44:48,1.71,17.2026
6341,462,107,115,6/13/2020,17:01:29,0.41,3.5998
6342,622,112,103,7/30/2020,14:29:26,1.05,13.6815
6343,499,104,113,4/20/2020,19:52:13,2.22,22.3332
6344,1098,133,115,5/25/2020,14:10:41,0.71,6.2338
6345,725,128,114,3/3/2020,11:43:11,0.83,11.8773
6346,655,110,110,9/21/2020,17:39:34,0.83,11.2963
6347,258,131,106,1/25/2020,15:10:57,1.64,21.7792
6348,154,108,119,1/19/2020,21:33:55,1.58,19.7974
6349,433,101,111,1/10/2020,21:51:32,0.34,2.5602
6350,938,127,118,10/28/2020,16:16:35,1.98,28.9278
6351,384,132,119,10/27/2020,18:14:53,0.94,11.7782
6352,1076,132,114,5/28/2020,14:50:50,1.91,27.3321
6353,113,116,103,9/14/2020,16:41:56,0.51,6.6453
6354,968,101,112,6/20/2020,12:39:27,2.27,33.4144
6355,1074,105,102,6/2/2020,18:56:00,1.06,11.925
6356,655,127,107,3/25/2020,18:31:24,1,8.47
6357,317,116,109,5/8/2020,20:33:44,1.41,11.3787
6358,136,106,117,7/29/2020,20:10:40,0.96,14.5056
6359,670,127,118,7/15/2020,18:38:23,0.94,13.7334
6360,1018,111,115,8/23/2020,14:46:04,1.17,10.2726
6361,944,138,118,3/4/2020,19:14:52,1.76,25.7136
6362,724,129,107,5/24/2020,18:35:05,1.12,9.4864
6363,874,119,110,11/10/2020,18:04:46,1.58,21.5038
6364,646,118,106,2/13/2020,14:47:46,0.81,10.7568
6365,1041,107,109,5/28/2020,15:23:38,1.91,15.4137
6366,830,105,105,7/27/2020,14:48:35,1.66,23.904
6367,736,134,113,10/25/2020,13:03:29,0.59,5.9354
6368,406,117,114,2/7/2020,21:08:42,1.92,27.4752
6369,796,102,108,1/12/2020,11:04:59,0.67,6.1506
6370,961,121,100,9/12/2020,17:58:12,1.12,15.344
6371,585,102,119,10/25/2020,19:20:31,0.53,6.6409
6372,161,131,119,5/15/2020,17:37:57,1.7,21.301
6373,606,104,109,12/8/2020,13:44:30,1.65,13.3155
6374,170,120,119,11/9/2020,20:17:18,0.58,7.2674
6375,852,101,115,5/12/2020,13:09:01,0.88,7.7264
6376,1017,105,114,7/3/2020,13:44:47,2.06,29.4786
6377,899,102,104,1/28/2020,20:57:33,0.56,6.02
6378,535,127,119,3/10/2020,13:54:14,1.91,23.9323
6379,996,132,103,1/29/2020,21:11:07,1.21,15.7663
6380,805,129,109,9/25/2020,13:00:37,1.68,13.5576
6381,402,139,118,12/7/2020,18:59:36,0.43,6.2823
6382,263,136,119,8/25/2020,18:45:34,1.9,23.807
6383,353,108,115,6/5/2020,11:40:30,0.66,5.7948
6384,553,105,112,4/15/2020,18:34:13,1.12,16.4864
6385,990,115,100,10/22/2020,20:16:55,1.87,25.619
6386,249,138,113,7/11/2020,11:52:41,1.42,14.2852
6387,776,129,111,8/18/2020,20:23:34,0.45,3.3885
6388,278,125,101,7/22/2020,17:18:25,0.57,5.0901
6389,663,111,111,2/16/2020,13:53:38,1.36,10.2408
6390,360,124,108,7/4/2020,13:00:03,1.13,10.3734
6391,319,132,116,6/2/2020,17:15:18,1.22,9.7844
6392,922,116,114,2/4/2020,14:09:24,1.73,24.7563
6393,110,117,100,3/25/2020,11:28:52,0.61,8.357
6394,1067,126,118,4/21/2020,21:49:13,0.85,12.4185
6395,699,115,118,4/21/2020,21:09:14,1.56,22.7916
6396,154,112,118,9/30/2020,20:49:54,0.96,14.0256
6397,302,108,104,9/23/2020,12:25:29,0.58,6.235
6398,471,124,117,7/27/2020,21:29:56,0.5,7.555
6399,492,109,106,2/19/2020,11:49:44,1.11,14.7408
6400,1037,128,101,1/22/2020,18:33:42,0.67,5.9831
6401,200,122,110,11/8/2020,13:29:22,1.2,16.332
6402,408,136,102,5/20/2020,11:14:10,0.64,7.2
6403,592,134,100,9/4/2020,15:27:34,0.43,5.891
6404,638,100,116,10/26/2020,15:38:05,1.34,10.7468
6405,170,130,115,9/25/2020,20:14:07,1.4,12.292
6406,559,100,114,1/30/2020,11:43:55,1.69,24.1839
6407,445,124,104,9/25/2020,17:36:33,2.04,21.93
6408,990,120,113,9/27/2020,12:11:11,1.35,13.581
6409,938,118,119,4/24/2020,21:24:02,0.64,8.0192
6410,928,121,113,1/30/2020,11:17:44,0.68,6.8408
6411,1039,117,102,2/15/2020,15:55:22,1.84,20.7
6412,916,100,101,9/26/2020,11:08:57,0.91,8.1263
6413,829,137,117,7/20/2020,21:49:30,0.98,14.8078
6414,811,131,101,2/11/2020,20:21:01,1.91,17.0563
6415,847,136,114,11/17/2020,19:49:04,1.42,20.3202
6416,762,132,105,4/21/2020,13:55:54,1.09,15.696
6417,522,135,109,4/7/2020,20:57:38,0.42,3.3894
6418,527,103,112,8/13/2020,20:04:03,1.06,15.6032
6419,379,114,117,12/19/2020,11:18:01,2.03,30.6733
6420,170,133,107,7/29/2020,19:37:45,1.36,11.5192
6421,494,114,113,10/14/2020,13:04:15,0.68,6.8408
6422,123,102,113,1/18/2020,19:04:54,2.12,21.3272
6423,267,121,110,3/20/2020,16:39:05,0.71,9.6631
6424,247,117,116,6/5/2020,15:53:10,0.98,7.8596
6425,1090,113,115,9/24/2020,19:26:24,1.24,10.8872
6426,432,122,113,6/9/2020,16:26:59,2.05,20.623
6427,844,125,118,3/6/2020,15:19:16,2.15,31.4115
6428,228,122,118,1/18/2020,18:07:29,1.56,22.7916
6429,123,128,104,5/26/2020,13:11:10,1.69,18.1675
6430,489,106,118,9/20/2020,16:36:24,1.08,15.7788
6431,264,135,114,8/21/2020,14:38:09,0.8,11.448
6432,1025,108,118,11/29/2020,16:19:05,1.01,14.7561
6433,745,114,112,7/17/2020,17:46:52,0.87,12.8064
6434,504,117,116,1/20/2020,19:11:20,0.49,3.9298
6435,394,109,106,10/15/2020,21:29:38,0.35,4.648
6436,571,105,111,4/25/2020,17:07:34,0.4,3.012
6437,560,120,110,7/3/2020,19:47:43,2.04,27.7644
6438,614,138,117,2/22/2020,11:08:04,2.21,33.3931
6439,849,125,116,12/28/2020,13:11:18,0.42,3.3684
6440,643,129,109,5/16/2020,14:00:27,1.23,9.9261
6441,807,102,112,3/22/2020,14:57:05,1.21,17.8112
6442,993,118,114,3/5/2020,14:43:34,0.75,10.7325
6443,692,128,112,9/11/2020,20:46:32,1.52,22.3744
6444,942,133,117,11/23/2020,20:06:28,1.47,22.2117
6445,491,107,105,10/24/2020,15:48:48,1.92,27.648
6446,378,102,114,11/29/2020,16:07:09,0.7,10.017
6447,834,103,106,7/14/2020,17:09:52,1.55,20.584
6448,993,107,103,9/1/2020,13:04:54,0.39,5.0817
6449,134,128,113,10/6/2020,16:18:44,1.5,15.09
6450,255,114,101,9/29/2020,21:59:43,1.83,16.3419
6451,528,129,101,1/3/2020,14:13:55,1.2,10.716
6452,1055,138,119,9/5/2020,16:12:40,1.79,22.4287
6453,869,134,104,6/5/2020,18:52:06,0.88,9.46
6454,592,108,101,6/23/2020,20:49:54,1.6,14.288
6455,167,114,107,4/9/2020,16:46:35,1.28,10.8416
6456,1084,131,107,11/27/2020,20:13:49,0.45,3.8115
6457,419,137,109,4/4/2020,14:13:12,0.95,7.6665
6458,929,130,119,7/11/2020,18:51:13,1.89,23.6817
6459,555,139,100,9/13/2020,16:47:30,0.4,5.48
6460,308,114,111,4/8/2020,12:19:42,0.4,3.012
6461,328,129,116,4/17/2020,12:53:33,1.84,14.7568
6462,1009,135,117,11/14/2020,20:37:21,0.68,10.2748
6463,472,130,111,11/8/2020,20:40:16,0.74,5.5722
6464,434,128,107,10/28/2020,21:35:24,1.12,9.4864
6465,730,116,104,6/10/2020,16:29:11,1.43,15.3725
6466,998,103,105,7/12/2020,19:06:16,1.13,16.272
6467,560,120,108,2/2/2020,20:11:21,1.3,11.934
6468,601,110,108,8/13/2020,15:43:29,0.81,7.4358
6469,464,103,107,1/6/2020,15:43:31,0.36,3.0492
6470,1095,112,107,5/8/2020,20:53:38,0.34,2.8798
6471,227,114,109,5/21/2020,19:25:42,1.75,14.1225
6472,841,138,116,6/30/2020,21:01:55,1.24,9.9448
6473,457,117,117,11/19/2020,17:26:23,0.67,10.1237
6474,281,114,115,4/30/2020,13:26:42,0.92,8.0776
6475,749,104,117,12/26/2020,19:49:16,1.36,20.5496
6476,236,134,105,10/9/2020,12:17:52,1.71,24.624
6477,293,111,113,7/12/2020,18:03:32,0.49,4.9294
6478,595,134,117,2/2/2020,20:53:53,2.06,31.1266
6479,647,123,111,12/26/2020,16:47:13,0.37,2.7861
6480,181,115,109,1/10/2020,14:29:03,1.23,9.9261
6481,965,136,104,2/12/2020,12:56:38,0.99,10.6425
6482,210,101,108,4/1/2020,12:57:14,1.39,12.7602
6483,630,101,112,3/26/2020,19:43:47,0.65,9.568
6484,461,120,114,10/23/2020,18:14:55,0.75,10.7325
6485,756,106,100,5/5/2020,16:03:59,1.45,19.865
6486,453,103,103,5/28/2020,13:58:31,2.17,28.2751
6487,857,120,114,10/19/2020,17:46:21,2.26,32.3406
6488,844,103,117,3/1/2020,21:25:11,1.75,26.4425
6489,887,137,111,2/4/2020,21:28:45,1.71,12.8763
6490,255,136,114,7/20/2020,13:03:14,1.26,18.0306
6491,325,102,109,5/4/2020,20:20:23,1.04,8.3928
6492,682,106,118,1/25/2020,20:46:04,1.39,20.3079
6493,712,119,112,11/6/2020,21:09:44,1.14,16.7808
6494,361,109,114,4/29/2020,14:52:54,0.83,11.8773
6495,1093,116,112,8/22/2020,14:21:59,0.43,6.3296
6496,362,101,105,10/25/2020,15:22:32,1.2,17.28
6497,507,139,104,4/15/2020,11:54:30,1.57,16.8775
6498,867,108,114,7/19/2020,15:47:13,0.51,7.2981
6499,256,119,119,12/7/2020,11:30:16,1.62,20.2986
6500,327,137,110,1/9/2020,19:37:35,1.62,22.0482
6501,132,133,117,3/10/2020,18:12:54,1.08,16.3188
6502,846,108,102,6/15/2020,21:34:15,1.36,15.3
6503,278,105,109,5/21/2020,11:39:23,1.85,14.9295
6504,283,105,104,4/18/2020,17:07:29,1.83,19.6725
6505,921,102,116,3/31/2020,18:40:00,0.54,4.3308
6506,930,136,110,7/30/2020,11:58:36,1.24,16.8764
6507,644,117,111,4/5/2020,20:53:24,2.2,16.566
6508,1054,114,111,2/4/2020,13:18:40,1.34,10.0902
6509,576,111,101,6/26/2020,14:08:12,1.34,11.9662
6510,792,139,103,5/14/2020,15:32:49,1.64,21.3692
6511,874,128,100,10/20/2020,21:39:26,0.5,6.85
6512,136,134,106,6/20/2020,18:18:10,1.52,20.1856
6513,341,119,111,4/5/2020,16:35:16,1.79,13.4787
6514,725,104,109,6/14/2020,16:02:20,1.1,8.877
6515,289,122,107,5/20/2020,17:15:59,0.67,5.6749
6516,437,132,107,7/23/2020,11:05:16,0.84,7.1148
6517,753,134,108,1/17/2020,18:46:39,1.37,12.5766
6518,669,113,102,8/10/2020,18:08:54,2.08,23.4
6519,632,111,108,5/13/2020,14:34:36,1.67,15.3306
6520,675,100,101,7/19/2020,15:32:11,1.94,17.3242
6521,216,111,106,5/3/2020,18:52:58,1.9,25.232
6522,451,125,113,4/6/2020,19:14:24,1.11,11.1666
6523,528,106,107,5/31/2020,21:10:15,0.88,7.4536
6524,510,109,106,11/26/2020,20:18:35,2.11,28.0208
6525,1063,103,118,9/10/2020,15:27:30,1.32,19.2852
6526,971,129,119,11/8/2020,16:28:29,0.3,3.759
6527,528,104,102,6/10/2020,19:46:49,1.89,21.2625
6528,670,128,106,7/16/2020,13:45:14,0.74,9.8272
6529,877,133,100,7/11/2020,20:46:09,1.8,24.66
6530,543,114,108,4/29/2020,16:26:05,0.76,6.9768
6531,467,127,109,11/24/2020,20:19:51,0.64,5.1648
6532,921,137,113,3/30/2020,21:05:17,0.3,3.018
6533,654,138,116,6/17/2020,12:21:55,0.85,6.817
6534,124,131,101,11/29/2020,19:38:49,0.99,8.8407
6535,834,104,117,11/18/2020,16:18:47,0.39,5.8929
6536,585,128,115,6/7/2020,17:07:10,1.21,10.6238
6537,992,107,114,5/29/2020,12:47:38,0.59,8.4429
6538,310,117,108,11/15/2020,17:27:06,2.02,18.5436
6539,876,100,105,9/3/2020,15:05:39,1.92,27.648
6540,959,131,110,11/14/2020,14:39:44,1.25,17.0125
6541,144,103,114,11/16/2020,12:05:02,1.74,24.8994
6542,629,124,118,4/9/2020,14:51:46,1.38,20.1618
6543,231,113,116,2/4/2020,11:36:27,2.1,16.842
6544,742,135,111,12/27/2020,21:28:11,1.5,11.295
6545,364,126,102,4/5/2020,21:39:30,0.37,4.1625
6546,316,138,105,4/3/2020,14:52:57,1.88,27.072
6547,258,119,104,1/3/2020,11:02:58,1.54,16.555
6548,626,126,118,2/28/2020,18:53:46,1.12,16.3632
6549,823,117,105,1/6/2020,13:23:17,1.13,16.272
6550,434,137,111,6/30/2020,17:50:46,0.78,5.8734
6551,654,104,119,10/29/2020,19:50:17,0.91,11.4023
